CustomerID,Age,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
200890,54,Company Invited,1,Salaried,Female,2,3,Premium,3,Married,1,0,5,1,1,Senior Manager,25502
200891,44,Self Enquiry,1,Salaried,Female,3,1,Basic,3,Divorced,2,0,4,1,0,Executive,17011
200892,19,Company Invited,1,Small Business,Female,3,4,Basic,4,Single,2,1,5,1,1,Executive,16859
200893,25,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Married,2,0,2,0,2,Executive,16000
200894,54,Self Enquiry,1,Salaried,Male,2,3,Premium,3,Divorced,4,0,5,1,1,AVP,32779
200895,31,Self Enquiry,1,Small Business,Male,3,3,Premium,5,Divorced,2,1,2,0,2,Manager,21833
200896,31,Self Enquiry,1,Small Business,Female,3,4,Premium,5,Unmarried,2,0,5,0,2,Manager,21812
200897,59,Self Enquiry,3,Salaried,Female,2,4,Basic,3,Single,6,0,3,0,0,Manager,20171
200898,43,Self Enquiry,1,Salaried,Male,3,5,Premium,3,Divorced,4,0,5,1,0,VP,34740
200899,49,Self Enquiry,1,Small Business,Male,2,4,Premium,3,Divorced,3,0,3,0,0,VP,33711
200900,36,Company Invited,1,Large Business,Male,2,3,Basic,4,Divorced,2,0,3,1,1,Executive,18692
200901,48,Self Enquiry,1,Large Business,Male,3,1,Basic,4,Single,6,0,2,0,2,Executive,17559
200902,27,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Married,2,0,4,1,1,Executive,17517
200903,29,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,2,1,3,0,0,Manager,21623
200904,48,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Single,7,0,3,1,0,VP,33265
200905,29,Self Enquiry,1,Salaried,Female,2,4,Premium,3,Married,4,0,2,0,1,AVP,31124
200906,34,Self Enquiry,1,Large Business,Female,2,1,Basic,3,Divorced,1,0,1,1,0,Executive,17585
200907,44,Self Enquiry,3,Small Business,Male,2,3,Premium,4,Divorced,1,0,5,1,1,VP,33213
200908,33,Self Enquiry,3,Small Business,Male,2,1,Premium,3,Married,1,1,4,1,1,Senior Manager,23380
200909,19,Self Enquiry,1,Salaried,Female,2,1,Basic,3,Single,2,1,5,1,0,Executive,17994
200910,23,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Divorced,2,0,4,0,1,Executive,16223
200911,25,Company Invited,3,Salaried,Male,3,5,Basic,3,Single,2,1,1,1,1,Executive,16118
200912,26,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Single,2,1,1,0,0,Executive,17875
200913,45,Self Enquiry,3,Small Business,Female,3,5,Premium,4,Single,3,1,5,0,2,VP,33824
200914,55,Company Invited,1,Small Business,Male,2,4,Premium,4,Married,2,1,3,1,1,AVP,28577
200915,21,Company Invited,1,Salaried,Female,2,4,Basic,3,Single,2,0,4,1,0,Executive,17625
200916,46,Self Enquiry,3,Small Business,Female,2,4,Premium,4,Divorced,3,0,5,1,0,VP,33789
200917,34,Self Enquiry,3,Small Business,Female,2,3,Basic,5,Single,1,1,3,1,0,Manager,19538
200918,51,Company Invited,3,Salaried,Male,2,3,Premium,4,Married,5,1,4,1,0,VP,34847
200919,59,Self Enquiry,1,Small Business,Male,3,3,Premium,3,Unmarried,7,0,3,1,1,Senior Manager,25512
200920,34,Company Invited,1,Small Business,Female,2,3,Premium,4,Married,5,0,3,1,0,Manager,20000
200921,28,Company Invited,1,Small Business,Male,2,3,Basic,3,Single,1,1,4,0,0,Executive,17154
200922,44,Self Enquiry,1,Salaried,Male,3,1,Premium,5,Married,2,0,5,1,2,VP,34190
200923,34,Company Invited,2,Salaried,Male,2,4,Basic,4,Divorced,5,0,5,0,1,Manager,19490
200924,25,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Divorced,1,1,3,1,1,Executive,18506
200925,42,Self Enquiry,1,Small Business,Female,3,1,Basic,4,Divorced,7,1,1,0,0,Manager,17372
200926,43,Self Enquiry,3,Small Business,Female,2,4,Premium,3,Unmarried,4,0,3,1,0,Senior Manager,25231
200927,36,Self Enquiry,1,Salaried,Female,2,3,Basic,4,Single,1,1,3,1,0,Manager,20410
200928,44,Self Enquiry,1,Small Business,Female,3,3,Premium,3,Divorced,2,0,3,0,1,Senior Manager,22978
200929,25,Company Invited,1,Salaried,Male,2,4,Basic,3,Divorced,2,1,4,1,0,Executive,16000
200930,51,Company Invited,1,Small Business,Female,2,4,Basic,3,Single,1,0,5,1,1,Executive,17838
200931,30,Company Invited,1,Small Business,Female,3,3,Basic,3,Single,1,1,3,1,2,Manager,19695
200932,29,Self Enquiry,1,Large Business,Female,2,3,Basic,3,Married,4,1,4,1,1,Executive,18339
200933,28,Self Enquiry,1,Large Business,Male,2,3,Basic,5,Single,3,0,4,0,0,Executive,17080
200934,25,Self Enquiry,1,Small Business,Female,2,3,Basic,4,Single,2,0,3,1,0,Executive,17096
200935,32,Self Enquiry,3,Small Business,Male,2,1,Premium,3,Divorced,2,0,5,0,0,Manager,21209
200936,45,Company Invited,1,Small Business,Female,2,3,Premium,4,Single,4,0,4,1,1,VP,33061
200937,39,Self Enquiry,1,Small Business,Female,3,4,Premium,4,Married,7,1,3,1,2,AVP,32123
200938,58,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,17372
200939,32,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Divorced,2,0,3,1,1,Manager,19883
200940,31,Self Enquiry,1,Small Business,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,16000
200941,30,Self Enquiry,1,Large Business,Female,2,4,Basic,3,Divorced,1,0,4,1,1,Manager,19627
200942,36,Self Enquiry,1,Large Business,Female,3,3,Premium,3,Divorced,4,0,3,0,2,Senior Manager,22094
200943,25,Self Enquiry,2,Salaried,Female,2,3,Basic,5,Single,7,0,5,1,0,Executive,18423
200944,28,Company Invited,1,Salaried,Female,2,5,Basic,3,Divorced,1,0,3,1,0,Manager,21674
200945,50,Self Enquiry,1,Salaried,Female,2,3,Premium,5,Divorced,5,1,5,0,0,AVP,31880
200946,40,Self Enquiry,3,Small Business,Male,2,4,Premium,4,Unmarried,3,1,5,0,1,Senior Manager,24094
200947,52,Self Enquiry,3,Salaried,Male,3,3,Premium,4,Unmarried,1,1,4,1,1,Senior Manager,23446
200948,30,Self Enquiry,1,Small Business,Female,3,3,Premium,5,Divorced,2,1,4,0,2,Senior Manager,26916
200949,39,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Single,1,0,3,0,0,Manager,19534
200950,31,Company Invited,3,Salaried,Female,2,3,Premium,3,Married,2,1,1,1,0,Senior Manager,24852
200951,41,Company Invited,3,Small Business,Male,2,5,Premium,4,Single,2,0,1,1,0,Manager,21151
200952,31,Company Invited,3,Salaried,Female,2,3,Basic,4,Single,2,1,5,1,1,Executive,17302
200953,44,Self Enquiry,1,Salaried,Male,2,3,Basic,5,Divorced,5,0,5,1,1,Executive,17362
200954,42,Company Invited,1,Salaried,Male,2,3,Premium,3,Divorced,1,1,4,0,1,AVP,32861
200955,55,Self Enquiry,1,Small Business,Female,2,5,Premium,3,Divorced,5,0,4,1,1,VP,34187
200956,56,Self Enquiry,2,Salaried,Male,2,3,Premium,4,Single,7,0,4,1,0,VP,34717
200957,25,Company Invited,1,Salaried,Male,3,3,Basic,3,Married,1,0,3,1,2,Executive,18544
200958,34,Self Enquiry,1,Salaried,Male,2,3,Premium,3,Married,1,0,5,1,1,Senior Manager,23500
200959,40,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Single,2,0,3,1,2,Manager,19661
200960,31,Company Invited,3,Small Business,Female,3,3,Premium,5,Married,1,0,3,0,1,Manager,20000
200961,35,Company Invited,1,Salaried,Male,2,3,Basic,3,Single,2,1,1,1,1,Manager,20000
200962,51,Self Enquiry,2,Salaried,Male,2,3,Premium,4,Married,2,1,3,1,1,AVP,29026
200963,38,Self Enquiry,3,Salaried,Female,2,3,Basic,5,Married,4,0,4,0,1,Manager,21893
200964,34,Self Enquiry,3,Small Business,Female,3,3,Premium,5,Single,2,0,1,1,2,Manager,21125
200965,31,Self Enquiry,1,Small Business,Male,3,3,Basic,3,Divorced,4,0,5,1,2,Executive,18669
200966,58,Self Enquiry,1,Small Business,Female,2,4,Premium,5,Divorced,1,1,4,1,0,Senior Manager,25008
200967,40,Self Enquiry,1,Salaried,Male,2,3,Basic,4,Divorced,4,0,1,1,1,Executive,17387
200968,36,Company Invited,3,Small Business,Female,2,1,Basic,5,Divorced,3,0,1,1,0,Manager,19639
200969,48,Self Enquiry,1,Salaried,Male,2,3,Premium,3,Unmarried,2,0,5,1,1,Senior Manager,22898
200970,27,Self Enquiry,3,Small Business,Female,3,1,Basic,3,Divorced,1,0,3,1,1,Executive,17534
200971,51,Self Enquiry,1,Large Business,Female,2,4,Premium,4,Unmarried,4,0,1,0,1,AVP,28142
200972,18,Company Invited,1,Salaried,Female,3,3,Basic,3,Single,2,0,5,1,1,Executive,16611
200973,35,Self Enquiry,1,Small Business,Female,2,4,Premium,3,Divorced,1,0,1,1,1,Manager,20363
200974,27,Company Invited,3,Salaried,Male,2,5,Basic,3,Single,4,0,4,1,1,Manager,20071
200975,55,Self Enquiry,3,Small Business,Male,2,1,Premium,3,Single,7,1,3,1,1,AVP,28695
200976,56,Self Enquiry,1,Salaried,Male,3,3,Premium,4,Divorced,5,1,4,1,2,AVP,28402
200977,34,Company Invited,1,Large Business,Female,3,4,Basic,3,Married,2,0,1,1,0,Executive,17029
200978,40,Self Enquiry,1,Small Business,Female,2,1,Premium,3,Married,6,0,3,1,0,Manager,21377
200979,34,Self Enquiry,1,Small Business,Male,2,3,Premium,3,Divorced,5,0,3,0,0,Manager,20429
200980,31,Company Invited,3,Salaried,Female,2,4,Basic,3,Single,1,0,5,0,1,Executive,17785
200981,35,Company Invited,3,Small Business,Female,3,3,Basic,3,Divorced,1,1,5,1,2,Manager,19614
200982,38,Company Invited,1,Salaried,Male,2,1,Basic,3,Married,2,0,3,0,0,Executive,17610
200983,34,Self Enquiry,1,Large Business,Female,3,3,Premium,3,Unmarried,2,0,5,1,1,Manager,21687
200984,28,Self Enquiry,3,Salaried,Male,2,4,Basic,5,Divorced,2,0,4,1,0,Manager,19724
200985,31,Self Enquiry,1,Small Business,Male,3,3,Premium,3,Divorced,2,1,5,1,0,Manager,21179
200986,39,Self Enquiry,3,Salaried,Male,2,4,Basic,3,Divorced,4,1,1,0,1,Manager,21120
200987,51,Company Invited,3,Small Business,Male,2,3,Premium,4,Divorced,3,0,4,0,0,Senior Manager,25596
200988,41,Company Invited,1,Salaried,Female,3,3,Basic,3,Married,4,1,5,0,0,Manager,20467
200989,37,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Divorced,1,1,5,1,1,Executive,17996
200990,33,Company Invited,3,Salaried,Male,3,3,Premium,3,Divorced,7,0,1,1,2,Manager,24998
200991,31,Self Enquiry,3,Small Business,Male,2,3,Premium,4,Divorced,1,1,1,0,1,Manager,20000
200992,39,Company Invited,1,Salaried,Male,3,3,Premium,3,Divorced,4,0,1,0,0,Senior Manager,25920
200993,25,Self Enquiry,3,Salaried,Male,3,1,Basic,3,Divorced,3,0,1,0,0,Manager,21232
200994,52,Company Invited,1,Small Business,Female,2,1,Premium,3,Divorced,3,1,4,0,0,AVP,28247
200995,31,Self Enquiry,1,Small Business,Female,3,4,Premium,3,Single,2,1,4,1,1,Manager,20000
200996,27,Self Enquiry,3,Small Business,Female,3,4,Premium,3,Divorced,2,1,3,1,2,Manager,20769
200997,27,Self Enquiry,1,Salaried,Female,2,3,Basic,3,Single,2,1,5,1,0,Executive,17394
200998,31,Self Enquiry,1,Small Business,Male,2,4,Basic,3,Single,1,0,3,0,0,Executive,16000
200999,42,Self Enquiry,2,Salaried,Female,2,3,Premium,5,Divorced,1,0,3,0,1,AVP,31799
201000,52,Self Enquiry,1,Salaried,Female,2,3,Basic,5,Divorced,1,0,1,1,1,Executive,17950
201001,31,Self Enquiry,1,Small Business,Female,3,3,Basic,3,Single,5,0,3,0,1,Executive,18629
201002,35,Company Invited,1,Salaried,Male,2,3,Premium,3,Unmarried,3,0,3,0,0,Senior Manager,24362
201003,25,Self Enquiry,1,Large Business,Male,2,3,Basic,3,Divorced,5,0,5,1,1,Executive,18229
201004,25,Self Enquiry,1,Salaried,Male,3,1,Basic,5,Single,1,0,1,1,0,Executive,18578
201005,29,Self Enquiry,2,Salaried,Male,2,4,Premium,5,Unmarried,2,0,3,0,0,Senior Manager,22988
201006,49,Company Invited,1,Salaried,Male,3,4,Premium,5,Single,4,0,3,0,1,Manager,20000
201007,29,Company Invited,1,Salaried,Female,2,3,Premium,3,Unmarried,1,1,5,1,0,Senior Manager,22553
201008,54,Self Enquiry,1,Small Business,Female,2,3,Premium,3,Single,7,0,4,1,1,AVP,32328
201009,58,Self Enquiry,1,Small Business,Female,3,3,Premium,5,Divorced,4,1,1,1,0,VP,34701
201010,55,Self Enquiry,1,Small Business,Male,2,1,Premium,3,Married,3,0,5,1,0,AVP,29732
201011,36,Self Enquiry,3,Small Business,Female,2,3,Premium,4,Unmarried,4,1,4,0,1,Manager,24278
201012,31,Company Invited,3,Salaried,Female,2,5,Basic,3,Single,2,0,3,1,1,Executive,16359
201013,30,Self Enquiry,3,Small Business,Female,3,3,Basic,5,Married,1,0,3,1,0,Manager,19779
201014,31,Self Enquiry,1,Salaried,Female,3,3,Premium,4,Single,4,0,1,1,0,AVP,31422
201015,34,Company Invited,1,Salaried,Male,3,3,Basic,5,Married,6,0,1,1,2,Executive,17996
201016,31,Self Enquiry,1,Salaried,Female,2,4,Basic,4,Single,2,0,4,0,1,Executive,16261
201017,27,Self Enquiry,1,Salaried,Male,3,3,Basic,5,Divorced,1,0,5,1,2,Executive,17099
201018,36,Self Enquiry,1,Salaried,Male,2,4,Basic,3,Single,2,0,5,1,1,Manager,20810
201019,36,Self Enquiry,3,Small Business,Female,3,4,Premium,5,Divorced,5,0,5,1,0,Manager,20647
201020,36,Self Enquiry,1,Large Business,Male,3,3,Basic,3,Divorced,1,0,3,1,0,Executive,18420
201021,25,Self Enquiry,3,Salaried,Male,3,4,Basic,5,Divorced,4,0,1,1,0,Executive,16000
201022,36,Company Invited,1,Large Business,Male,2,1,Basic,3,Single,1,0,5,1,0,Executive,18500
201023,56,Self Enquiry,1,Salaried,Female,2,3,Basic,5,Divorced,3,0,5,1,1,Executive,17066
201024,47,Self Enquiry,1,Small Business,Female,2,3,Premium,3,Divorced,4,0,5,1,0,AVP,32169
201025,31,Self Enquiry,3,Small Business,Female,2,3,Premium,3,Divorced,2,1,5,1,0,Manager,20000
201026,32,Self Enquiry,3,Small Business,Male,3,3,Premium,3,Divorced,5,0,5,1,1,Manager,24204
201027,34,Self Enquiry,1,Salaried,Female,2,4,Basic,4,Divorced,6,0,1,1,1,Executive,18294
201028,41,Self Enquiry,1,Small Business,Male,2,1,Basic,3,Divorced,3,1,1,1,1,Executive,17127
201029,25,Company Invited,1,Salaried,Male,2,3,Basic,3,Married,4,0,3,1,0,Manager,20000
201030,31,Self Enquiry,3,Salaried,Male,2,3,Premium,3,Married,2,0,3,1,0,Senior Manager,25793
201031,46,Self Enquiry,3,Small Business,Male,2,3,Premium,3,Married,5,0,3,0,1,Senior Manager,25096
201032,25,Company Invited,1,Salaried,Female,2,4,Basic,5,Single,3,1,3,0,0,Executive,18646
201033,31,Company Invited,1,Salaried,Female,3,1,Premium,4,Unmarried,2,0,3,1,2,Senior Manager,22446
201034,45,Self Enquiry,1,Small Business,Male,3,5,Premium,5,Married,3,1,3,0,0,Senior Manager,25851
201035,31,Self Enquiry,2,Small Business,Female,3,1,Basic,4,Single,1,0,1,0,2,Executive,17109
201036,25,Company Invited,1,Salaried,Male,3,3,Basic,3,Divorced,7,1,3,1,1,Executive,16000
201037,45,Self Enquiry,1,Large Business,Male,2,3,Premium,3,Divorced,5,1,5,1,0,Senior Manager,24380
201038,48,Self Enquiry,3,Small Business,Male,3,3,Premium,5,Married,5,0,4,1,1,Manager,20486
201039,34,Self Enquiry,2,Large Business,Female,2,3,Basic,3,Divorced,2,0,1,1,0,Executive,17742
201040,40,Company Invited,1,Small Business,Male,2,4,Premium,4,Married,3,0,1,1,1,Senior Manager,28757
201041,28,Self Enquiry,3,Small Business,Male,2,3,Premium,5,Unmarried,1,0,1,1,0,Manager,23463
201042,44,Company Invited,1,Salaried,Male,2,4,Basic,3,Single,4,0,1,0,1,Executive,18162
201043,53,Self Enquiry,1,Small Business,Male,2,1,Premium,4,Single,5,0,1,1,0,AVP,31598
201044,49,Self Enquiry,1,Large Business,Male,3,3,Premium,3,Divorced,3,0,3,0,0,Manager,21651
201045,40,Self Enquiry,1,Small Business,Male,3,3,Basic,3,Married,3,0,1,0,0,Executive,17345
201046,25,Self Enquiry,1,Salaried,Male,2,3,Basic,4,Single,2,0,5,1,1,Executive,18420
201047,33,Self Enquiry,3,Small Business,Male,2,3,Premium,5,Divorced,1,0,3,0,0,Manager,20000
201048,34,Self Enquiry,3,Salaried,Male,2,5,Basic,5,Single,4,0,5,1,1,Manager,19759
201049,30,Self Enquiry,3,Salaried,Male,3,3,Basic,3,Divorced,1,0,3,0,2,Manager,20301
201050,31,Company Invited,1,Small Business,Female,3,3,Basic,3,Single,2,0,4,1,1,Executive,18673
201051,44,Company Invited,3,Small Business,Female,3,3,Basic,3,Divorced,1,0,4,1,1,Manager,19768
201052,30,Company Invited,1,Large Business,Male,3,3,Basic,3,Married,2,0,5,0,0,Executive,16274
201053,57,Self Enquiry,1,Salaried,Male,3,1,Basic,3,Divorced,1,0,3,1,2,Manager,19900
201054,49,Self Enquiry,1,Salaried,Male,2,3,Premium,4,Married,4,0,4,0,1,Senior Manager,25466
201055,34,Company Invited,1,Small Business,Male,3,3,Premium,5,Married,1,0,4,1,2,AVP,32007
201056,28,Company Invited,3,Large Business,Male,3,3,Basic,3,Divorced,4,0,3,1,0,Executive,17909
201057,29,Company Invited,3,Large Business,Female,2,3,Premium,4,Single,6,0,3,0,1,Manager,20765
201058,34,Self Enquiry,3,Small Business,Female,2,4,Basic,4,Single,1,1,5,1,0,Manager,19599
201059,35,Self Enquiry,3,Salaried,Male,3,3,Basic,3,Divorced,2,0,3,1,0,Executive,17404
201060,24,Company Invited,1,Small Business,Male,2,3,Basic,5,Single,3,1,3,0,1,Executive,18172
201061,24,Company Invited,3,Salaried,Female,3,3,Basic,4,Divorced,2,0,1,0,0,Executive,17033
201062,44,Company Invited,1,Small Business,Male,2,3,Premium,3,Unmarried,6,1,1,0,1,Senior Manager,25209
201063,29,Self Enquiry,3,Salaried,Male,3,4,Premium,3,Married,2,0,4,1,0,Manager,23620
201064,30,Self Enquiry,2,Salaried,Male,2,3,Basic,3,Married,1,0,1,0,1,Executive,17064
201065,25,Self Enquiry,1,Salaried,Male,1,3,Basic,3,Divorced,1,1,4,0,0,Manager,20000
201066,31,Self Enquiry,1,Small Business,Female,2,4,Basic,4,Divorced,1,0,1,0,0,Executive,16000
201067,47,Self Enquiry,3,Small Business,Female,3,3,Basic,3,Divorced,4,1,5,1,0,Manager,19591
201068,28,Company Invited,1,Small Business,Male,2,4,Basic,5,Single,1,0,4,0,0,Executive,17561
201069,28,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Married,2,0,4,0,1,Executive,16563
201070,28,Company Invited,3,Salaried,Male,2,3,Basic,5,Single,1,0,3,1,1,Manager,19898
201071,49,Self Enquiry,1,Small Business,Female,2,4,Basic,5,Divorced,5,0,3,1,1,Manager,19789
201072,29,Company Invited,1,Salaried,Female,3,3,Basic,4,Divorced,1,0,5,0,2,Executive,18180
201073,28,Self Enquiry,1,Salaried,Male,3,5,Basic,4,Divorced,2,0,1,1,2,Manager,21549
201074,33,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Unmarried,3,1,3,0,2,Manager,21388
201075,32,Self Enquiry,1,Small Business,Male,1,3,Premium,3,Unmarried,3,0,1,0,0,Senior Manager,26244
201076,54,Company Invited,1,Small Business,Female,2,3,Premium,3,Married,4,0,3,1,0,AVP,31032
201077,29,Self Enquiry,1,Large Business,Male,3,4,Basic,5,Single,7,0,3,0,2,Executive,17362
201078,44,Self Enquiry,1,Salaried,Male,2,3,Premium,5,Divorced,4,0,1,1,0,AVP,31328
201079,39,Self Enquiry,1,Salaried,Female,2,3,Premium,4,Unmarried,5,0,3,0,1,Senior Manager,23376
201080,46,Self Enquiry,3,Salaried,Female,2,3,Premium,4,Divorced,1,0,4,1,0,AVP,31606
201081,35,Self Enquiry,1,Salaried,Female,3,4,Premium,4,Unmarried,2,0,1,1,2,Senior Manager,23606
201082,23,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Single,1,0,4,1,2,Manager,17272
201083,40,Self Enquiry,1,Salaried,Male,2,3,Basic,5,Single,4,0,1,1,1,Executive,17018
201084,34,Self Enquiry,3,Large Business,Male,3,4,Premium,3,Divorced,2,1,1,1,1,Senior Manager,22083
201085,25,Company Invited,1,Salaried,Female,2,3,Basic,3,Single,2,0,4,1,1,Executive,16000
201086,50,Company Invited,1,Small Business,Male,2,5,Premium,3,Single,2,1,1,1,1,AVP,29411
201087,34,Self Enquiry,3,Large Business,Male,2,3,Basic,3,Married,1,1,1,0,1,Executive,17308
201088,42,Self Enquiry,1,Small Business,Male,3,4,Basic,4,Married,5,0,1,1,2,Executive,19841
201089,37,Self Enquiry,1,Small Business,Male,2,3,Premium,3,Married,2,0,1,0,0,Manager,20000
201090,29,Self Enquiry,1,Salaried,Female,2,5,Premium,5,Married,4,0,1,0,0,Manager,24715
201091,33,Self Enquiry,1,Salaried,Male,2,4,Basic,4,Single,2,0,1,0,1,Manager,20000
201092,45,Self Enquiry,1,Large Business,Male,3,3,Basic,3,Married,5,0,3,1,2,Executive,17132
201093,42,Company Invited,1,Salaried,Male,2,3,Premium,3,Married,3,1,3,1,0,Senior Manager,25124
201094,40,Self Enquiry,3,Small Business,Male,2,3,Premium,5,Married,1,0,3,1,1,Manager,20473
201095,33,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Married,2,1,1,1,0,Manager,20207
201096,40,Self Enquiry,2,Small Business,Male,2,3,Premium,3,Single,2,1,3,1,1,AVP,31437
201097,24,Self Enquiry,1,Large Business,Male,2,4,Basic,5,Married,1,0,3,0,0,Executive,17296
201098,25,Company Invited,1,Salaried,Male,3,3,Premium,3,Married,4,1,3,1,1,Manager,20000
201099,45,Self Enquiry,1,Large Business,Male,3,3,Premium,4,Married,2,0,3,1,1,Senior Manager,22441
201100,35,Self Enquiry,3,Salaried,Female,3,4,Basic,3,Married,1,0,4,1,2,Executive,17430
201101,32,Self Enquiry,1,Salaried,Female,3,4,Basic,4,Married,4,0,3,1,0,Manager,20878
201102,36,Self Enquiry,3,Salaried,Male,3,3,Basic,3,Single,4,1,3,0,0,Executive,17644
201103,48,Self Enquiry,3,Salaried,Female,3,3,Basic,3,Married,1,0,4,1,0,Manager,21439
201104,29,Self Enquiry,1,Salaried,Male,3,1,Basic,3,Married,7,0,5,1,0,Executive,17451
201105,33,Self Enquiry,3,Salaried,Male,2,3,Basic,5,Married,3,0,5,1,0,Manager,21392
201106,30,Self Enquiry,3,Salaried,Male,3,4,Premium,5,Married,2,0,4,1,1,Manager,24714
201107,38,Company Invited,2,Salaried,Male,3,3,Basic,3,Married,4,0,3,0,2,Manager,21077
201108,35,Self Enquiry,1,Small Business,Male,3,4,Basic,5,Single,2,0,1,0,2,Executive,17450
201109,30,Self Enquiry,3,Large Business,Male,2,3,Premium,4,Married,4,0,4,0,1,Senior Manager,24250
201110,35,Self Enquiry,1,Salaried,Female,3,3,Basic,5,Married,2,1,1,1,1,Executive,17074
201111,53,Self Enquiry,1,Large Business,Female,3,4,Premium,3,Married,1,0,5,1,2,Senior Manager,25169
201112,38,Self Enquiry,1,Small Business,Male,2,3,Basic,4,Married,5,0,4,0,0,Manager,19855
201113,36,Company Invited,1,Large Business,Male,3,3,Premium,5,Married,5,0,4,1,2,Manager,20000
201114,48,Self Enquiry,1,Salaried,Female,3,3,Basic,5,Married,1,0,1,1,0,Executive,17367
201115,34,Self Enquiry,1,Small Business,Male,2,3,Basic,3,Single,2,0,1,0,1,Executive,17972
201116,55,Self Enquiry,3,Small Business,Male,2,4,Premium,3,Married,2,0,3,1,1,VP,34586
201117,34,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,1,0,4,1,0,Manager,20484
201118,26,Self Enquiry,1,Salaried,Female,2,3,Basic,3,Married,2,0,3,1,1,Executive,17061
201119,38,Self Enquiry,3,Salaried,Male,3,3,Premium,4,Married,1,0,5,1,2,Manager,24924
201120,25,Self Enquiry,3,Salaried,Female,2,3,Basic,4,Single,3,0,1,0,0,Manager,20000
201121,36,Self Enquiry,3,Salaried,Female,3,3,Basic,3,Unmarried,7,0,1,1,1,Manager,21815
201122,29,Self Enquiry,1,Small Business,Male,2,3,Basic,5,Single,2,1,3,0,1,Executive,19723
201123,35,Self Enquiry,1,Small Business,Female,2,3,Premium,3,Single,4,1,1,1,0,Manager,21142
201124,39,Self Enquiry,3,Small Business,Male,2,1,Premium,3,Married,3,0,4,1,1,Senior Manager,23237
201125,29,Company Invited,1,Salaried,Male,2,3,Premium,3,Married,2,0,3,0,0,Manager,23853
201126,50,Self Enquiry,3,Small Business,Male,2,3,Premium,3,Married,5,1,5,0,1,VP,34331
